年収,健康保険,厚生年金,社保合計,雇用保険,基礎控除,給与所得控除,課税所得,所得税,所得税+復興,住民税,手取り,税合計,税率%,増分%
827.0,47.246399999999994,71.37,118.6164,4.962,48,192.7,462.7,49.790000000000006,49.78441,47.27,605.3216,221.6784,26.8,27.60000000000673,
828.0,47.246399999999994,71.37,118.6164,4.968,48,192.8,463.6,49.97,49.960629999999995,47.36000000000001,606.0456,221.95439999999996,26.8,27.59999999999536,
829.0,47.246399999999994,71.37,118.6164,4.974,48,192.9,464.5,50.150000000000006,50.14685,47.45,606.7596,222.24040000000002,26.8,28.60000000000582,
830.0,47.246399999999994,71.37,118.6164,4.98,48,193.0,465.4,50.33,50.32307,47.54,607.4836,222.51639999999998,26.8,27.59999999999536,
831.0,47.246399999999994,71.37,118.6164,4.986,48,193.10000000000002,466.2,50.489999999999995,50.489709999999995,47.620000000000005,608.2276,222.77239999999995,26.8,25.59999999999718,
832.0,47.246399999999994,71.37,118.6164,4.992,48,193.2,467.1,50.67,50.665929999999996,47.71000000000001,608.9516,223.04840000000002,26.8,27.60000000000673,
833.0,47.246399999999994,71.37,118.6164,4.998,48,193.3,468.0,50.849999999999994,50.84215,47.800000000000004,609.6756,223.32439999999997,26.8,27.59999999999536,
834.0,49.330799999999996,71.37,120.7008,5.004,48,193.4,466.8,50.61,50.60719,47.68000000000001,608.9452,225.0548,27.0,173.04000000000315,
835.0,49.330799999999996,71.37,120.7008,5.01,48,193.5,467.7,50.790000000000006,50.78341,47.77,609.6692,225.33079999999995,27.0,27.59999999999536,
836.0,49.330799999999996,71.37,120.7008,5.016,48,193.60000000000002,468.6,50.97,50.96963,47.86000000000001,610.3832,225.6168,27.0,28.60000000000582,
837.0,49.330799999999996,71.37,120.7008,5.022,48,193.7,469.5,51.150000000000006,51.145849999999996,47.95,611.1072,225.89279999999997,27.0,27.59999999999536,
838.0,49.330799999999996,71.37,120.7008,5.028,48,193.8,470.4,51.33,51.32207,48.04,611.8312,226.16880000000003,27.0,27.60000000000673,
839.0,49.330799999999996,71.37,120.7008,5.034,48,193.9,471.3,51.510000000000005,51.50829,48.13,612.5452,226.45479999999998,27.0,28.599999999994452,
840.0,49.330799999999996,71.37,120.7008,5.04,48,194.0,472.2,51.69,51.68451,48.22,613.2692,226.73080000000004,27.0,27.60000000000673,
841.0,49.330799999999996,71.37,120.7008,5.046,48,194.10000000000002,473.1,51.870000000000005,51.860730000000004,48.31,613.9932,227.0068,27.0,27.59999999999536,
842.0,49.330799999999996,71.37,120.7008,5.052,48,194.2,474.0,52.05,52.04695,48.400000000000006,614.7072,227.29280000000006,27.0,28.60000000000582,
843.0,49.330799999999996,71.37,120.7008,5.058,48,194.3,474.9,52.230000000000004,52.22317,48.49,615.4312,227.5688,27.0,27.59999999999536,
844.0,49.330799999999996,71.37,120.7008,5.064,48,194.4,475.8,52.41,52.409389999999995,48.580000000000005,616.1452,227.85479999999995,27.0,28.599999999994452,
845.0,49.330799999999996,71.37,120.7008,5.07,48,194.5,476.7,52.59,52.585609999999996,48.67,616.8692,228.13080000000002,27.0,27.60000000000673,
846.0,49.330799999999996,71.37,120.7008,5.076,48,194.60000000000002,477.6,52.769999999999996,52.761829999999996,48.760000000000005,617.5932,228.40679999999998,27.0,27.59999999999536,
847.0,49.330799999999996,71.37,120.7008,5.082,48,194.7,478.5,52.95,52.94805,48.85,618.3072,228.69280000000003,27.0,28.60000000000582,
848.0,49.330799999999996,71.37,120.7008,5.088,48,194.8,479.4,53.129999999999995,53.12427,48.94,619.0312,228.9688,27.0,27.59999999999536,
849.0,49.330799999999996,71.37,120.7008,5.094,48,194.9,480.3,53.31,53.30049,49.03,619.7552,229.24480000000005,27.0,27.60000000000673,
850.0,49.330799999999996,71.37,120.7008,5.1,48,195.0,481.1,53.47,53.467130000000004,49.11000000000001,620.4992,229.50080000000003,27.0,25.59999999999718,
851.0,49.330799999999996,71.37,120.7008,5.106,48,195,482.1,53.67,53.662929999999996,49.21000000000001,621.1932,229.80679999999995,27.0,30.599999999992633,
852.0,49.330799999999996,71.37,120.7008,5.112,48,195,483.1,53.870000000000005,53.86873,49.31,621.8772,230.12279999999998,27.0,31.600000000003092,
853.0,49.330799999999996,71.37,120.7008,5.118,48,195,484.1,54.06999999999999,54.064530000000005,49.410000000000004,622.5712,230.42880000000002,27.0,30.600000000004002,
854.0,49.330799999999996,71.37,120.7008,5.124,48,195,485.1,54.269999999999996,54.260329999999996,49.510000000000005,623.2652,230.73479999999995,27.0,30.599999999992633,
855.0,49.330799999999996,71.37,120.7008,5.13,48,195,486.1,54.47,54.46613,49.61000000000001,623.9492,231.05079999999998,27.0,31.600000000003092,
856.0,49.330799999999996,71.37,120.7008,5.136,48,195,487.1,54.67,54.661930000000005,49.71000000000001,624.6432,231.35680000000002,27.0,30.600000000004002,
857.0,49.330799999999996,71.37,120.7008,5.142,48,195,488.1,54.870000000000005,54.86773,49.81,625.3272,231.67280000000005,27.0,31.600000000003092,
858.0,49.330799999999996,71.37,120.7008,5.148,48,195,489.1,55.06999999999999,55.06353,49.910000000000004,626.0212,231.97879999999998,27.0,30.599999999992633,
859.0,49.330799999999996,71.37,120.7008,5.154,48,195,490.1,55.269999999999996,55.26933,50.010000000000005,626.7052,232.2948,27.0,31.600000000003092,
860.0,49.330799999999996,71.37,120.7008,5.16,48,195,491.1,55.47,55.46513,50.11000000000001,627.3992,232.60080000000005,27.0,30.600000000004002,
861.0,49.330799999999996,71.37,120.7008,5.166,48,195,492.1,55.67,55.66093,50.21000000000001,628.0932,232.90679999999998,27.1,30.599999999992633,
862.0,49.330799999999996,71.37,120.7008,5.172,48,195,493.1,55.870000000000005,55.86673,50.31,628.7772,233.2228,27.1,31.600000000003092,
863.0,49.330799999999996,71.37,120.7008,5.178,48,195,494.1,56.06999999999999,56.06253,50.410000000000004,629.4712,233.52880000000005,27.1,30.600000000004002,
864.0,49.330799999999996,71.37,120.7008,5.184,48,195,495.1,56.269999999999996,56.268330000000006,50.510000000000005,630.1552,233.84479999999996,27.1,31.599999999991724,
865.0,49.330799999999996,71.37,120.7008,5.19,48,195,496.1,56.47,56.46413,50.61000000000001,630.8492,234.1508,27.1,30.600000000004002,
866.0,49.330799999999996,71.37,120.7008,5.196,48,195,497.1,56.67,56.66993,50.71000000000001,631.5332,234.46680000000003,27.1,31.600000000003092,
867.0,49.330799999999996,71.37,120.7008,5.202,48,195,498.0,56.849999999999994,56.84615,50.800000000000004,632.2572,234.7428,27.1,27.59999999999536,
868.0,49.330799999999996,71.37,120.7008,5.208,48,195,499.0,57.05,57.04195,50.900000000000006,632.9512,235.04880000000003,27.1,30.600000000004002,
869.0,49.330799999999996,71.37,120.7008,5.214,48,195,500.0,57.25,57.24775,51.0,633.6352,235.36479999999995,27.1,31.599999999991724,
870.0,49.330799999999996,71.37,120.7008,5.22,48,195,501.0,57.45,57.44355,51.1,634.3292,235.67079999999999,27.1,30.600000000004002,
871.0,49.330799999999996,71.37,120.7008,5.226,48,195,502.0,57.650000000000006,57.64935,51.2,635.0132,235.98680000000002,27.1,31.600000000003092,
872.0,49.330799999999996,71.37,120.7008,5.232,48,195,503.0,57.849999999999994,57.845150000000004,51.300000000000004,635.7072,236.29280000000006,27.1,30.600000000004002,
873.0,49.330799999999996,71.37,120.7008,5.238,48,195,504.0,58.05,58.040949999999995,51.400000000000006,636.4012,236.59879999999998,27.1,30.599999999992633,
874.0,49.330799999999996,71.37,120.7008,5.244,48,195,505.0,58.25,58.24675,51.5,637.0852,236.9148,27.1,31.600000000003092,
875.0,49.330799999999996,71.37,120.7008,5.25,48,195,506.0,58.45,58.442550000000004,51.6,637.7792,237.22080000000005,27.1,30.600000000004002,
876.0,52.11,71.37,123.48,5.256,48,195,504.2,58.09,58.08011,51.42,636.544,239.45600000000002,27.3,223.51999999999634,
877.0,52.11,71.37,123.48,5.262,48,195,505.2,58.290000000000006,58.28591,51.52,637.228,239.77200000000005,27.3,31.600000000003092,
878.0,52.11,71.37,123.48,5.268,48,195,506.2,58.489999999999995,58.48171,51.620000000000005,637.922,240.07799999999997,27.3,30.599999999992633,
879.0,52.11,71.37,123.48,5.274,48,195,507.2,58.69,58.68751,51.720000000000006,638.606,240.394,27.3,31.600000000003092,
880.0,52.11,71.37,123.48,5.28,48,195,508.2,58.89,58.883309999999994,51.82000000000001,639.3,240.70000000000005,27.4,30.600000000004002,
881.0,52.11,71.37,123.48,5.286,48,195,509.2,59.09,59.08911,51.92000000000001,639.984,241.01599999999996,27.4,31.599999999991724,
882.0,52.11,71.37,123.48,5.292,48,195,510.2,59.290000000000006,59.28491,52.02000000000001,640.678,241.322,27.4,30.600000000004002,
883.0,52.11,71.37,123.48,5.298,48,195,511.2,59.489999999999995,59.480709999999995,52.120000000000005,641.372,241.62800000000004,27.4,30.600000000004002,
884.0,52.11,71.37,123.48,5.304,48,195,512.2,59.69,59.68651,52.220000000000006,642.056,241.94399999999996,27.4,31.599999999991724,
885.0,52.11,71.37,123.48,5.31,48,195,513.2,59.89,59.882310000000004,52.32000000000001,642.75,242.25,27.4,30.600000000004002,
886.0,52.11,71.37,123.48,5.316,48,195,514.2,60.09,60.08811,52.42000000000001,643.434,242.56600000000003,27.4,31.600000000003092,
887.0,52.11,71.37,123.48,5.322,48,195,515.1,60.269999999999996,60.26433,52.510000000000005,644.158,242.84199999999998,27.4,27.59999999999536,
888.0,52.11,71.37,123.48,5.328,48,195,516.1,60.47,60.46013,52.61000000000001,644.852,243.14800000000002,27.4,30.600000000004002,
889.0,52.11,71.37,123.48,5.334,48,195,517.1,60.67,60.665929999999996,52.71000000000001,645.536,243.46400000000006,27.4,31.600000000003092,
890.0,52.11,71.37,123.48,5.34,48,195,518.1,60.870000000000005,60.86173,52.81,646.23,243.76999999999998,27.4,30.599999999992633,
891.0,52.11,71.37,123.48,5.346,48,195,519.1,61.06999999999999,61.067530000000005,52.910000000000004,646.914,244.086,27.4,31.600000000003092,
892.0,52.11,71.37,123.48,5.352,48,195,520.1,61.269999999999996,61.263329999999996,53.010000000000005,647.608,244.39200000000005,27.4,30.600000000004002,
893.0,52.11,71.37,123.48,5.358,48,195,521.1,61.47,61.46913,53.11000000000001,648.292,244.70799999999997,27.4,31.599999999991724,
894.0,52.11,71.37,123.48,5.364,48,195,522.1,61.67,61.66493,53.21000000000001,648.986,245.014,27.4,30.600000000004002,
895.0,52.11,71.37,123.48,5.37,48,195,523.1,61.870000000000005,61.86073,53.31,649.68,245.32000000000005,27.4,30.600000000004002,
896.0,52.11,71.37,123.48,5.376,48,195,524.1,62.06999999999999,62.06653,53.410000000000004,650.364,245.63599999999997,27.4,31.599999999991724,
897.0,52.11,71.37,123.48,5.382,48,195,525.1,62.269999999999996,62.26233,53.510000000000005,651.058,245.942,27.4,30.600000000004002,
898.0,52.11,71.37,123.48,5.388,48,195,526.1,62.47,62.46813,53.61000000000001,651.742,246.25800000000004,27.4,31.600000000003092,
899.0,52.11,71.37,123.48,5.394,48,195,527.1,62.67,62.66392999999999,53.71000000000001,652.436,246.56399999999996,27.4,30.599999999992633,
900.0,52.11,71.37,123.48,5.4,48,195,528.1,62.870000000000005,62.86973,53.81,653.12,246.88,27.4,31.600000000003092,
901.0,52.11,71.37,123.48,5.406,48,195,529.1,63.06999999999999,63.06553,53.910000000000004,653.814,247.18600000000004,27.4,30.600000000004002,
902.0,52.11,71.37,123.48,5.412,48,195,530.1,63.269999999999996,63.26133,54.010000000000005,654.508,247.49199999999996,27.4,30.599999999992633,
903.0,52.11,71.37,123.48,5.418,48,195,531.1,63.47,63.46713,54.11000000000001,655.192,247.808,27.4,31.600000000003092,
904.0,52.11,71.37,123.48,5.424,48,195,532.0,63.650000000000006,63.643350000000005,54.2,655.916,248.08399999999995,27.4,27.59999999999536,
905.0,52.11,71.37,123.48,5.43,48,195,533.0,63.849999999999994,63.849149999999995,54.300000000000004,656.6,248.39999999999998,27.4,31.600000000003092,
906.0,52.11,71.37,123.48,5.436,48,195,534.0,64.05,64.04495,54.400000000000006,657.294,248.70600000000002,27.5,30.600000000004002,
907.0,52.11,71.37,123.48,5.442,48,195,535.0,64.25,64.24075,54.5,657.988,249.01199999999994,27.5,30.599999999992633,
908.0,52.11,71.37,123.48,5.448,48,195,536.0,64.45,64.44655,54.6,658.672,249.32799999999997,27.5,31.600000000003092,
909.0,52.11,71.37,123.48,5.454,48,195,537.0,64.65,64.64235,54.7,659.366,249.63400000000001,27.5,30.600000000004002,
910.0,52.11,71.37,123.48,5.46,48,195,538.0,64.85,64.84814999999999,54.800000000000004,660.05,249.95000000000005,27.5,31.600000000003092,
911.0,52.11,71.37,123.48,5.466,48,195,539.0,65.05,65.04395,54.900000000000006,660.744,250.25599999999997,27.5,30.599999999992633,
912.0,52.11,71.37,123.48,5.472,48,195,540.0,65.25,65.24975,55.0,661.428,250.572,27.5,31.600000000003092,
913.0,52.11,71.37,123.48,5.478,48,195,541.0,65.45,65.44555,55.1,662.122,250.87800000000004,27.5,30.600000000004002,
914.0,52.11,71.37,123.48,5.484,48,195,542.0,65.65,65.64135,55.2,662.816,251.18399999999997,27.5,30.599999999992633,
915.0,52.11,71.37,123.48,5.49,48,195,543.0,65.85,65.84715,55.300000000000004,663.5,251.5,27.5,31.600000000003092,
916.0,52.11,71.37,123.48,5.496,48,195,544.0,66.05,66.04295,55.400000000000006,664.194,251.80600000000004,27.5,30.600000000004002,
917.0,52.11,71.37,123.48,5.502,48,195,545.0,66.25,66.24875,55.5,664.878,252.12199999999996,27.5,31.599999999991724,
918.0,52.11,71.37,123.48,5.508,48,195,546.0,66.45,66.44455,55.6,665.572,252.428,27.5,30.600000000004002,
919.0,52.11,71.37,123.48,5.514,48,195,547.0,66.65,66.64035000000001,55.7,666.266,252.73400000000004,27.5,30.600000000004002,
920.0,52.11,71.37,123.48,5.52,48,195,548.0,66.85,66.84615,55.800000000000004,666.95,253.04999999999995,27.5,31.599999999991724,
921.0,52.11,71.37,123.48,5.526,48,195,548.9,67.03,67.02237000000001,55.89,667.674,253.32600000000002,27.5,27.60000000000673,
922.0,52.11,71.37,123.48,5.532,48,195,549.9,67.23,67.22817,55.99,668.358,253.64200000000005,27.5,31.600000000003092,
923.0,52.11,71.37,123.48,5.538,48,195,550.9,67.43,67.42397,56.09,669.052,253.94799999999998,27.5,30.599999999992633,
924.0,54.889199999999995,71.37,126.25919999999999,5.544,48,195,549.1,67.07,67.06153,55.910000000000004,667.8168,256.18320000000006,27.7,223.5200000000077,
925.0,54.889199999999995,71.37,126.25919999999999,5.55,48,195,550.1,67.27,67.26733,56.010000000000005,668.5008,256.4992,27.7,31.599999999991724,
926.0,54.889199999999995,71.37,126.25919999999999,5.556,48,195,551.1,67.47,67.46312999999999,56.11000000000001,669.1948,256.8052,27.7,30.600000000004002,
927.0,54.889199999999995,71.37,126.25919999999999,5.562,48,195,552.1,67.67,67.66893,56.21000000000001,669.8788,257.12120000000004,27.7,31.600000000003092,
928.0,54.889199999999995,71.37,126.25919999999999,5.568,48,195,553.1,67.87,67.86473000000001,56.31,670.5728,257.42719999999997,27.7,30.599999999992633,
929.0,54.889199999999995,71.37,126.25919999999999,5.574,48,195,554.1,68.07,68.06053,56.410000000000004,671.2668,257.7332,27.7,30.600000000004002,
930.0,54.889199999999995,71.37,126.25919999999999,5.58,48,195,555.1,68.27,68.26633,56.510000000000005,671.9508,258.04920000000004,27.7,31.600000000003092,
931.0,54.889199999999995,71.37,126.25919999999999,5.586,48,195,556.1,68.47,68.46213,56.61000000000001,672.6448,258.35519999999997,27.8,30.599999999992633,
932.0,54.889199999999995,71.37,126.25919999999999,5.592,48,195,557.1,68.67,68.66793,56.71000000000001,673.3288,258.6712,27.8,31.600000000003092,
933.0,54.889199999999995,71.37,126.25919999999999,5.598,48,195,558.1,68.87,68.86373,56.81,674.0228,258.97720000000004,27.8,30.600000000004002,
934.0,54.889199999999995,71.37,126.25919999999999,5.604,48,195,559.1,69.07,69.06953,56.910000000000004,674.7068,259.29319999999996,27.8,31.599999999991724,
935.0,54.889199999999995,71.37,126.25919999999999,5.61,48,195,560.1,69.27,69.26533,57.010000000000005,675.4008,259.5992,27.8,30.600000000004002,
936.0,54.889199999999995,71.37,126.25919999999999,5.616,48,195,561.1,69.47,69.46113,57.11000000000001,676.0948,259.90520000000004,27.8,30.600000000004002,
937.0,54.889199999999995,71.37,126.25919999999999,5.622,48,195,562.1,69.67,69.66693,57.21000000000001,676.7788,260.22119999999995,27.8,31.599999999991724,
938.0,54.889199999999995,71.37,126.25919999999999,5.628,48,195,563.1,69.87,69.86273,57.31,677.4728,260.5272,27.8,30.600000000004002,
939.0,54.889199999999995,71.37,126.25919999999999,5.634,48,195,564.1,70.07,70.06853000000001,57.410000000000004,678.1568,260.8432,27.8,31.600000000003092,
940.0,54.889199999999995,71.37,126.25919999999999,5.64,48,195,565.1,70.27,70.26433,57.510000000000005,678.8508,261.14919999999995,27.8,30.599999999992633,
941.0,54.889199999999995,71.37,126.25919999999999,5.646,48,195,566.0,70.45,70.44055,57.6,679.5748,261.4252,27.8,27.60000000000673,
942.0,54.889199999999995,71.37,126.25919999999999,5.652,48,195,567.0,70.65,70.64635,57.7,680.2588,261.74120000000005,27.8,31.600000000003092,
943.0,54.889199999999995,71.37,126.25919999999999,5.658,48,195,568.0,70.85,70.84215,57.800000000000004,680.9528,262.0472,27.8,30.599999999992633,
944.0,54.889199999999995,71.37,126.25919999999999,5.664,48,195,569.0,71.05,71.04795,57.900000000000006,681.6368,262.3632,27.8,31.600000000003092,
945.0,54.889199999999995,71.37,126.25919999999999,5.67,48,195,570.0,71.25,71.24374999999999,58.0,682.3308,262.66920000000005,27.8,30.600000000004002,
946.0,54.889199999999995,71.37,126.25919999999999,5.676,48,195,571.0,71.45,71.44955,58.1,683.0148,262.98519999999996,27.8,31.599999999991724,
947.0,54.889199999999995,71.37,126.25919999999999,5.682,48,195,572.0,71.65,71.64535000000001,58.2,683.7088,263.2912,27.8,30.600000000004002,
948.0,54.889199999999995,71.37,126.25919999999999,5.688,48,195,573.0,71.85,71.84115,58.300000000000004,684.4028,263.59720000000004,27.8,30.600000000004002,
949.0,54.889199999999995,71.37,126.25919999999999,5.694,48,195,574.0,72.05,72.04695,58.400000000000006,685.0868,263.91319999999996,27.8,31.599999999991724,
950.0,54.889199999999995,71.37,126.25919999999999,5.7,48,195,575.0,72.25,72.24275,58.5,685.7808,264.2192,27.8,30.600000000004002,
951.0,54.889199999999995,71.37,126.25919999999999,5.706,48,195,576.0,72.45,72.44855,58.6,686.4648,264.53520000000003,27.8,31.600000000003092,
952.0,54.889199999999995,71.37,126.25919999999999,5.712,48,195,577.0,72.65,72.64435,58.7,687.1588,264.84119999999996,27.8,30.599999999992633,
953.0,54.889199999999995,71.37,126.25919999999999,5.718,48,195,578.0,72.85,72.84015000000001,58.800000000000004,687.8528,265.1472,27.8,30.600000000004002,
954.0,54.889199999999995,71.37,126.25919999999999,5.724,48,195,579.0,73.05,73.04595,58.900000000000006,688.5368,265.46320000000003,27.8,31.600000000003092,
955.0,54.889199999999995,71.37,126.25919999999999,5.73,48,195,580.0,73.25,73.24175,59.0,689.2308,265.76919999999996,27.8,30.599999999992633,
956.0,54.889199999999995,71.37,126.25919999999999,5.736,48,195,581.0,73.45,73.44754999999999,59.1,689.9148,266.0852,27.8,31.600000000003092,
957.0,54.889199999999995,71.37,126.25919999999999,5.742,48,195,581.9,73.63,73.62377000000001,59.19,690.6388,266.36120000000005,27.8,27.60000000000673,
958.0,54.889199999999995,71.37,126.25919999999999,5.748,48,195,582.9,73.83,73.82956999999999,59.29,691.3228,266.67719999999997,27.8,31.599999999991724,
959.0,54.889199999999995,71.37,126.25919999999999,5.754,48,195,583.9,74.03,74.02537,59.39,692.0168,266.9832,27.8,30.600000000004002,
960.0,54.889199999999995,71.37,126.25919999999999,5.76,48,195,584.9,74.23,74.22117,59.49,692.7108,267.28920000000005,27.8,30.600000000004002,
961.0,54.889199999999995,71.37,126.25919999999999,5.766,48,195,585.9,74.43,74.42697,59.59,693.3948,267.60519999999997,27.8,31.599999999991724,
962.0,54.889199999999995,71.37,126.25919999999999,5.772,48,195,586.9,74.63,74.62277,59.69,694.0888,267.9112,27.8,30.600000000004002,
963.0,54.889199999999995,71.37,126.25919999999999,5.778,48,195,587.9,74.83,74.82857,59.79,694.7728,268.22720000000004,27.9,31.600000000003092,
964.0,54.889199999999995,71.37,126.25919999999999,5.784,48,195,588.9,75.03,75.02436999999999,59.89,695.4668,268.53319999999997,27.9,30.599999999992633,
965.0,54.889199999999995,71.37,126.25919999999999,5.79,48,195,589.9,75.23,75.22017,59.99,696.1608,268.8392,27.9,30.600000000004002,
966.0,54.889199999999995,71.37,126.25919999999999,5.796,48,195,590.9,75.43,75.42597,60.09,696.8448,269.15520000000004,27.9,31.600000000003092,
967.0,54.889199999999995,71.37,126.25919999999999,5.802,48,195,591.9,75.63,75.62177,60.19,697.5388,269.46119999999996,27.9,30.599999999992633,
968.0,54.889199999999995,71.37,126.25919999999999,5.808,48,195,592.9,75.83,75.82757000000001,60.29,698.2228,269.7772,27.9,31.600000000003092,
969.0,54.889199999999995,71.37,126.25919999999999,5.814,48,195,593.9,76.03,76.02337,60.39,698.9168,270.08320000000003,27.9,30.600000000004002,
970.0,54.889199999999995,71.37,126.25919999999999,5.82,48,195,594.9,76.23,76.22917,60.49,699.6008,270.39919999999995,27.9,31.599999999991724,
971.0,54.889199999999995,71.37,126.25919999999999,5.826,48,195,595.9,76.43,76.42497,60.59,700.2948,270.7052,27.9,30.600000000004002,
972.0,57.6684,71.37,129.0384,5.832,48,195,594.1,76.07,76.06253,60.410000000000004,699.0596,272.94039999999995,28.1,223.51999999999634,
973.0,57.6684,71.37,129.0384,5.838,48,195,595.1,76.27,76.26833,60.510000000000005,699.7436,273.2564,28.1,31.600000000003092,
974.0,57.6684,71.37,129.0384,5.844,48,195,596.1,76.47,76.46413,60.61000000000001,700.4376,273.5624,28.1,30.600000000004002,
975.0,57.6684,71.37,129.0384,5.85,48,195,597.1,76.67,76.66993000000001,60.71000000000001,701.1216,273.87840000000006,28.1,31.600000000003092,
976.0,57.6684,71.37,129.0384,5.856,48,195,598.1,76.87,76.86573,60.81,701.8156,274.1844,28.1,30.599999999992633,
977.0,57.6684,71.37,129.0384,5.862,48,195,599.0,77.05,77.04195,60.900000000000006,702.5396,274.46040000000005,28.1,27.60000000000673,
978.0,57.6684,71.37,129.0384,5.868,48,195,600.0,77.25,77.24775000000001,61.0,703.2236,274.77639999999997,28.1,31.599999999991724,
979.0,57.6684,71.37,129.0384,5.874,48,195,601.0,77.45,77.44354999999999,61.1,703.9176,275.0824,28.1,30.600000000004002,
980.0,57.6684,71.37,129.0384,5.88,48,195,602.0,77.65,77.64935,61.2,704.6016,275.39840000000004,28.1,31.600000000003092,
981.0,57.6684,71.37,129.0384,5.886,48,195,603.0,77.85,77.84515,61.300000000000004,705.2956,275.70439999999996,28.1,30.599999999992633,
982.0,57.6684,71.37,129.0384,5.892,48,195,604.0,78.05,78.04095000000001,61.400000000000006,705.9896,276.0104,28.1,30.600000000004002,
983.0,57.6684,71.37,129.0384,5.898,48,195,605.0,78.25,78.24675,61.5,706.6736,276.32640000000004,28.1,31.600000000003092,
984.0,57.6684,71.37,129.0384,5.904,48,195,606.0,78.45,78.44255,61.6,707.3676,276.63239999999996,28.1,30.599999999992633,
985.0,57.6684,71.37,129.0384,5.91,48,195,607.0,78.65,78.64835,61.7,708.0516,276.9484,28.1,31.600000000003092,
986.0,57.6684,71.37,129.0384,5.916,48,195,608.0,78.85,78.84415,61.800000000000004,708.7456,277.25440000000003,28.1,30.600000000004002,
987.0,57.6684,71.37,129.0384,5.922,48,195,609.0,79.05,79.04995,61.900000000000006,709.4296,277.57039999999995,28.1,31.599999999991724,
988.0,57.6684,71.37,129.0384,5.928,48,195,610.0,79.25,79.24575,62.0,710.1236,277.8764,28.1,30.600000000004002,
989.0,57.6684,71.37,129.0384,5.934,48,195,611.0,79.45,79.44154999999999,62.1,710.8176,278.18240000000003,28.1,30.600000000004002,
990.0,57.6684,71.37,129.0384,5.94,48,195,612.0,79.65,79.64734999999999,62.2,711.5016,278.49839999999995,28.1,31.599999999991724,
991.0,57.6684,71.37,129.0384,5.946,48,195,613.0,79.85,79.84315,62.300000000000004,712.1956,278.8044,28.1,30.600000000004002,
992.0,57.6684,71.37,129.0384,5.952,48,195,614.0,80.05,80.04895,62.400000000000006,712.8796,279.1204,28.1,31.600000000003092,
993.0,57.6684,71.37,129.0384,5.958,48,195,615.0,80.25,80.24475000000001,62.5,713.5736,279.42639999999994,28.1,30.599999999992633,
994.0,57.6684,71.37,129.0384,5.964,48,195,615.9,80.43,80.42097,62.59,714.2976,279.7024,28.1,27.60000000000673,
995.0,57.6684,71.37,129.0384,5.97,48,195,616.9,80.63,80.62677,62.69,714.9816,280.01840000000004,28.1,31.600000000003092,
996.0,57.6684,71.37,129.0384,5.976,48,195,617.9,80.83,80.82257,62.79,715.6756,280.32439999999997,28.1,30.599999999992633,
997.0,57.6684,71.37,129.0384,5.982,48,195,618.9,81.03,81.02837000000001,62.89,716.3596,280.6404,28.1,31.600000000003092,
998.0,57.6684,71.37,129.0384,5.988,48,195,619.9,81.23,81.22417,62.99,717.0536,280.94640000000004,28.2,30.600000000004002,
999.0,57.6684,71.37,129.0384,5.994,48,195,620.9,81.43,81.42997,63.09,717.7376,281.26239999999996,28.2,31.599999999991724,
1000.0,57.6684,71.37,129.0384,6.0,48,195,621.9,81.63,81.62577,63.19,718.4316,281.5684,28.2,30.600000000004002,
1001.0,57.6684,71.37,129.0384,6.006,48,195,622.9,81.83,81.82157000000001,63.29,719.1256,281.87440000000004,28.2,30.600000000004002,
1002.0,57.6684,71.37,129.0384,6.012,48,195,623.9,82.03,82.02737,63.39,719.8096,282.19039999999995,28.2,31.599999999991724,
1003.0,57.6684,71.37,129.0384,6.018,48,195,624.9,82.23,82.22317,63.49,720.5036,282.4964,28.2,30.600000000004002,
1004.0,57.6684,71.37,129.0384,6.024,48,195,625.9,82.43,82.42896999999999,63.59,721.1876,282.8124,28.2,31.600000000003092,
1005.0,57.6684,71.37,129.0384,6.03,48,195,626.9,82.63,82.62477,63.69,721.8816,283.11839999999995,28.2,30.599999999992633,
1006.0,57.6684,71.37,129.0384,6.036,48,195,627.9,82.83,82.82057,63.79,722.5756,283.4244,28.2,30.600000000004002,
1007.0,57.6684,71.37,129.0384,6.042,48,195,628.9,83.03,83.02637,63.89,723.2596,283.7404,28.2,31.600000000003092,
1008.0,57.6684,71.37,129.0384,6.048,48,195,629.9,83.23,83.22217,63.99,723.9536,284.04639999999995,28.2,30.599999999992633,
1009.0,57.6684,71.37,129.0384,6.054,48,195,630.9,83.43,83.42797,64.09,724.6376,284.3624,28.2,31.600000000003092,
1010.0,57.6684,71.37,129.0384,6.06,48,195,631.9,83.63,83.62377,64.19,725.3316,284.6684,28.2,30.600000000004002,
1011.0,57.6684,71.37,129.0384,6.066,48,195,632.8,83.81,83.80999,64.28,726.0456,284.95439999999996,28.2,28.599999999994452,
1012.0,57.6684,71.37,129.0384,6.072,48,195,633.8,84.01,84.00578999999999,64.38,726.7396,285.2604,28.2,30.600000000004002,
1013.0,57.6684,71.37,129.0384,6.078,48,195,634.8,84.21,84.20159,64.47999999999999,727.4336,285.56640000000004,28.2,30.600000000004002,
1014.0,57.6684,71.37,129.0384,6.084,48,195,635.8,84.41,84.40739,64.58,728.1176,285.88239999999996,28.2,31.599999999991724,
1015.0,57.6684,71.37,129.0384,6.09,48,195,636.8,84.61,84.60319,64.67999999999999,728.8116,286.1884,28.2,30.600000000004002,
